Station,Reading,Time,Date,height_sea_level_m,X,Y,longitude,latitude,gravity_mgal,TideCorr,Source
8303618,,,,753.68,,,-42.8156,-16.5408,978182.5400,,IAG-USP
8303619,,,,656.45,,,-42.7918,-16.5320,978202.8600,,IAG-USP
8303620,,,,652.61,,,-42.7727,-16.5250,978204.1600,,IAG-USP
8303621,,,,647.45,,,-42.7589,-16.5045,978205.4100,,IAG-USP
8303622,,,,763.56,,,-42.7498,-16.4782,978181.9100,,IAG-USP
8303623,,,,844.58,,,-42.7492,-16.4520,978163.1900,,IAG-USP
8303624,,,,853.31,,,-42.7326,-16.4301,978160.8900,,IAG-USP
8303625,,,,803.17,,,-42.7202,-16.4065,978171.2900,,IAG-USP
8303626,,,,889.89,,,-42.7013,-16.3864,978151.5700,,IAG-USP
8303627,,,,908.36,,,-42.6798,-16.3817,978147.8800,,IAG-USP
8303628,,,,932.93,,,-42.6653,-16.4186,978148.3900,,IAG-USP
8303629,,,,904.68,,,-42.6773,-16.4395,978154.6500,,IAG-USP
8303630,,,,872.52,,,-42.6901,-16.4627,978162.3400,,IAG-USP
8303631,,,,874.95,,,-42.6797,-16.4702,978162.8200,,IAG-USP
8303632,,,,973.34,,,-42.6650,-16.4890,978146.2200,,IAG-USP
8303633,,,,959.57,,,-42.6717,-16.5135,978149.7700,,IAG-USP
8303634,,,,1018.76,,,-42.6700,-16.5347,978138.0300,,IAG-USP
8303635,,,,955.46,,,-42.6669,-16.5604,978152.6100,,IAG-USP
8303636,,,,986.31,,,-42.6638,-16.5861,978148.1400,,IAG-USP
8303637,,,,924.76,,,-42.6583,-16.6118,978162.5400,,IAG-USP
8303638,,,,877.72,,,-42.6367,-16.6188,978174.7600,,IAG-USP
8303639,,,,833.71,,,-42.6099,-16.6239,978185.4800,,IAG-USP
8303640,,,,806.87,,,-42.5822,-16.6299,978191.4100,,IAG-USP
8303641,,,,796.26,,,-42.5576,-16.6405,978195.9900,,IAG-USP
8303642,,,,670.79,,,-42.5364,-16.6533,978221.4800,,IAG-USP
8303643,,,,331.70,,,-42.6753,-16.5090,978290.2900,,IAG-USP
8303644,,,,333.85,,,-42.6753,-16.4807,978291.2000,,IAG-USP
8303645,,,,399.93,,,-42.6843,-16.4524,978279.5200,,IAG-USP
8303646,,,,510.88,,,-42.7023,-16.4336,978258.9400,,IAG-USP
8303647,,,,634.62,,,-42.7293,-16.4147,978238.9700,,IAG-USP
8303648,,,,770.63,,,-42.7789,-16.4429,978210.0200,,IAG-USP
8303649,,,,763.87,,,-42.8014,-16.3675,978218.8600,,IAG-USP
8303701,,,,275.18,,,-41.4482,-16.5762,978320.7500,,IAG-USP
8303702,,,,252.30,,,-41.4266,-16.5789,978327.5400,,IAG-USP
8303703,,,,234.89,,,-41.3215,-16.5491,978332.0000,,IAG-USP
8303704,,,,234.43,,,-41.2529,-16.5383,978338.9700,,IAG-USP
8303705,,,,251.00,,,-41.2323,-16.5311,978337.1900,,IAG-USP
8303706,,,,252.15,,,-41.2154,-16.5149,978336.2200,,IAG-USP
8303707,,,,236.15,,,-41.2013,-16.2014,978336.1700,,IAG-USP
8303708,,,,234.71,,,-41.0088,-16.4410,978347.7000,,IAG-USP
8303709,,,,272.04,,,-41.0933,-16.4681,978340.3400,,IAG-USP
8303710,,,,286.61,,,-41.2623,-16.5311,978340.8700,,IAG-USP
8303711,,,,265.35,,,-41.1872,-16.5537,978349.9000,,IAG-USP
8303712,,,,283.00,,,-41.1308,-16.5834,978349.4600,,IAG-USP
8303713,,,,256.16,,,-41.1684,-16.6077,978357.3500,,IAG-USP
8303714,,,,261.93,,,-41.2248,-16.6257,978355.7800,,IAG-USP
8303715,,,,280.00,,,-41.2341,-16.6428,978352.4800,,IAG-USP
8303716,,,,293.04,,,-41.2999,-16.6528,978351.9900,,IAG-USP
8303717,,,,286.95,,,-41.2154,-16.5041,978339.3500,,IAG-USP
8303719,,,,265.84,,,-41.0463,-16.4771,978343.0600,,IAG-USP
8303801,,,,692.22,,,-43.8195,-17.1116,978233.2700,,IAG-USP
8303802,,,,718.07,,,-43.8217,-17.1342,978229.7900,,IAG-USP
8303803,,,,688.35,,,-43.8282,-17.1496,978237.6300,,IAG-USP
8303804,,,,739.67,,,-43.8520,-17.1787,978228.3100,,IAG-USP
8303805,,,,748.74,,,-43.8622,-17.2018,978236.5800,,IAG-USP
8303806,,,,701.47,,,-43.8859,-17.2494,978242.3200,,IAG-USP
8303807,,,,696.83,,,-43.8985,-17.2644,978244.4200,,IAG-USP
8303808,,,,705.87,,,-43.9200,-17.2830,978242.9800,,IAG-USP
8303809,,,,696.77,,,-43.9411,-17.2994,978246.3600,,IAG-USP
8303810,,,,658.70,,,-43.9819,-17.3272,978256.0700,,IAG-USP
8304401,,,,168.70,,,-41.9449,-18.8533,978457.6500,,IAG-USP
8304404,,,,280.89,,,-41.6960,-18.1396,978419.4600,,IAG-USP
8304405,,,,284.81,,,-41.6871,-18.0928,978416.9200,,IAG-USP
8304406,,,,357.00,,,-41.6845,-18.0315,978397.7900,,IAG-USP
8304407,,,,267.00,,,-41.3120,-17.8808,978404.4600,,IAG-USP
8304408,,,,261.00,,,-41.2862,-17.8947,978406.9200,,IAG-USP
8304409,,,,224.00,,,-41.1458,-17.8276,978417.9300,,IAG-USP
8304410,,,,219.20,,,-41.1346,-17.8140,978416.7600,,IAG-USP
8304411,,,,204.00,,,-41.1180,-17.7340,978419.6300,,IAG-USP
8304412,,,,184.90,,,-41.0052,-17.6960,978431.5000,,IAG-USP
8304413,,,,165.00,,,-40.8918,-17.6753,978436.3300,,IAG-USP
8304414,,,,162.00,,,-40.8408,-17.6868,978437.3600,,IAG-USP
8304415,,,,161.10,,,-40.7909,-17.6812,978435.3000,,IAG-USP
8304501,,,,407.50,,,-41.4847,-17.6823,978367.7700,,IAG-USP
8304502,,,,438.46,,,-41.4510,-17.6741,978362.7000,,IAG-USP
8304503,,,,450.20,,,-41.4305,-17.6694,978359.4000,,IAG-USP
8304504,,,,308.04,,,-41.3961,-17.6608,978387.7900,,IAG-USP
8304505,,,,306.05,,,-41.3914,-17.6549,978387.7300,,IAG-USP
8304506,,,,317.32,,,-41.3839,-17.6451,978385.5100,,IAG-USP
8304507,,,,293.61,,,-41.3714,-17.6284,978389.4900,,IAG-USP
8304508,,,,292.13,,,-41.3617,-17.6079,978388.2100,,IAG-USP
8304509,,,,274.53,,,-41.3277,-17.5664,978389.0100,,IAG-USP
8304510,,,,262.03,,,-41.3205,-17.5453,978390.8600,,IAG-USP
8304511,,,,253.12,,,-41.2950,-17.5098,978392.4300,,IAG-USP
8304512,,,,253.39,,,-41.2701,-17.4893,978393.9800,,IAG-USP
8304513,,,,256.90,,,-41.2451,-17.4647,978394.5900,,IAG-USP
8304514,,,,259.49,,,-41.1774,-17.4444,978391.7700,,IAG-USP
8304515,,,,259.04,,,-41.2195,-17.4193,978392.7500,,IAG-USP
8304516,,,,277.91,,,-41.2161,-17.4136,978390.1200,,IAG-USP
8304517,,,,289.45,,,-41.1769,-17.4113,978386.6600,,IAG-USP
8304521,,,,283.88,,,-41.0701,-17.4329,978387.4500,,IAG-USP
8304522,,,,301.13,,,-41.0489,-17.4464,978387.0700,,IAG-USP
8304523,,,,244.55,,,-41.0302,-17.4548,978400.1400,,IAG-USP
8304524,,,,228.81,,,-40.9995,-17.4285,978405.2600,,IAG-USP
8304525,,,,228.06,,,-41.0013,-17.4335,978405.2400,,IAG-USP
8304526,,,,299.52,,,-40.9981,-17.3925,978388.9400,,IAG-USP
8304527,,,,269.15,,,-40.9914,-17.3740,978394.4500,,IAG-USP
8304528,,,,276.01,,,-40.9854,-17.3592,978392.6100,,IAG-USP
8304529,,,,291.87,,,-40.9663,-17.3370,978388.8900,,IAG-USP
8304530,,,,280.10,,,-40.9532,-17.3141,978391.8400,,IAG-USP
8304531,,,,284.13,,,-40.9290,-17.3007,978390.3800,,IAG-USP
8304532,,,,260.74,,,-40.9349,-17.2793,978394.3900,,IAG-USP
8304533,,,,230.62,,,-40.9336,-17.2526,978399.1800,,IAG-USP
8304534,,,,251.58,,,-40.9100,-17.2389,978395.7900,,IAG-USP
8304535,,,,228.43,,,-40.9165,-17.2260,978400.5000,,IAG-USP
8304536,,,,228.55,,,-40.9131,-17.1928,978398.4200,,IAG-USP
8304537,,,,260.76,,,-40.9360,-17.1449,978388.1900,,IAG-USP
8304538,,,,244.88,,,-40.9256,-17.1178,978391.7400,,IAG-USP
8304539,,,,267.02,,,-40.9328,-17.0830,978386.8000,,IAG-USP
8304540,,,,257.67,,,-40.7916,-17.0724,978387.2800,,IAG-USP
8304541,,,,279.06,,,-40.7181,-17.0769,978384.8900,,IAG-USP
8304542,,,,266.97,,,-40.7058,-17.0690,978386.8500,,IAG-USP
8304543,,,,260.67,,,-40.5735,-17.0635,978392.6800,,IAG-USP
8304544,,,,246.77,,,-40.5822,-17.0567,978394.5400,,IAG-USP
8304545,,,,264.27,,,-40.6617,-17.0617,978388.8200,,IAG-USP
8304546,,,,258.89,,,-40.9231,-17.0766,978388.2500,,IAG-USP
8304547,,,,267.00,,,-40.9424,-17.0792,978385.2000,,IAG-USP
8304548,,,,273.66,,,-40.9561,-17.0617,978383.3400,,IAG-USP
8304549,,,,284.29,,,-40.9695,-17.0431,978381.3300,,IAG-USP
8304550,,,,276.30,,,-40.9775,-17.0019,978380.2600,,IAG-USP
8304551,,,,280.77,,,-40.9749,-16.9798,978375.8600,,IAG-USP
8304552,,,,309.87,,,-40.9596,-16.9477,978372.0600,,IAG-USP
8304553,,,,317.26,,,-40.9473,-16.9251,978369.4700,,IAG-USP
8304554,,,,325.55,,,-40.9301,-16.9093,978368.2100,,IAG-USP
8304555,,,,314.01,,,-40.9234,-16.8906,978370.6100,,IAG-USP
8304556,,,,310.90,,,-40.9270,-16.8765,978369.7700,,IAG-USP
8304557,,,,344.55,,,-40.9277,-16.8577,978360.7700,,IAG-USP
8304558,,,,458.62,,,-40.9248,-16.8399,978337.5100,,IAG-USP
8304559,,,,326.69,,,-40.9356,-16.7571,978355.0200,,IAG-USP
8304560,,,,439.71,,,-40.9256,-16.7862,978335.3500,,IAG-USP
8304561,,,,304.42,,,-40.9510,-16.7004,978351.2500,,IAG-USP
8304601,,,,233.88,,,-40.9871,-16.4429,978348.4700,,IAG-USP
8304602,,,,187.24,,,-40.6994,-16.1596,978352.7300,,IAG-USP
8304603,,,,186.29,,,-40.6694,-16.1996,978353.4200,,IAG-USP
8304701,,,,727.35,,,-43.8677,-17.2245,978236.1500,,IAG-USP
8404518,,,,267.67,,,-41.1614,-17.4093,978388.6100,,IAG-USP
8404519,,,,265.01,,,-41.1397,-17.4157,978389.4700,,IAG-USP
8404520,,,,278.99,,,-41.1131,-17.4138,978386.8500,,IAG-USP
9501601,,,,186.65,,,-41.9823,-18.8415,978452.7000,,IAG-USP
9501602,,,,207.97,,,-41.9854,-18.8021,978447.5400,,IAG-USP
9501603,,,,232.90,,,-41.9850,-18.7504,978440.5300,,IAG-USP
9501604,,,,293.97,,,-41.9857,-18.7286,978426.4400,,IAG-USP
9501605,,,,300.66,,,-41.9885,-18.6865,978425.3900,,IAG-USP
9501606,,,,245.97,,,-41.9661,-18.6488,978438.3400,,IAG-USP
9501607,,,,238.58,,,-41.9426,-18.6224,978442.1000,,IAG-USP
9501608,,,,210.64,,,-41.9219,-18.5820,978444.4600,,IAG-USP
9501609,,,,202.07,,,-41.9078,-18.5646,978445.6800,,IAG-USP
9501610,,,,206.72,,,-41.8820,-18.5190,978443.1100,,IAG-USP
9501611,,,,210.69,,,-41.8679,-18.4798,978439.2600,,IAG-USP
9501612,,,,234.63,,,-41.8465,-18.4484,978439.0200,,IAG-USP
9501613,,,,281.30,,,-41.8231,-18.4134,978428.3000,,IAG-USP
9501614,,,,232.46,,,-41.8047,-18.3854,978437.6400,,IAG-USP
9501615,,,,228.88,,,-41.7779,-18.3615,978438.4700,,IAG-USP
9501616,,,,235.81,,,-41.7543,-18.3208,978436.6200,,IAG-USP
9501617,,,,241.17,,,-41.7493,-18.2897,978434.7800,,IAG-USP
9501618,,,,271.20,,,-41.7292,-18.2382,978425.7800,,IAG-USP
9501701,,,,165.59,,,-41.9567,-18.8491,978457.7600,,IAG-USP
9501702,,,,152.78,,,-41.8900,-18.8349,978463.7700,,IAG-USP
9501703,,,,153.12,,,-41.8569,-18.8515,978466.6700,,IAG-USP
9501704,,,,157.39,,,-41.8176,-18.8623,978469.9500,,IAG-USP
9501705,,,,156.67,,,-41.7841,-18.8501,978471.7500,,IAG-USP
9501706,,,,172.00,,,-41.7463,-18.8271,978470.4100,,IAG-USP
9501707,,,,160.94,,,-41.6882,-18.8222,978474.0000,,IAG-USP
9501708,,,,179.52,,,-41.6602,-18.8217,978470.2100,,IAG-USP
9501709,,,,235.41,,,-41.6136,-18.8104,978458.7900,,IAG-USP
9501710,,,,375.43,,,-41.5956,-18.8080,978431.1800,,IAG-USP
9501711,,,,239.71,,,-41.5663,-18.7748,978454.9900,,IAG-USP
9501712,,,,270.28,,,-41.5271,-18.7412,978447.3400,,IAG-USP
9501713,,,,256.36,,,-41.4934,-18.7372,978451.7700,,IAG-USP
9501714,,,,225.19,,,-41.4802,-18.7776,978458.7100,,IAG-USP
9501715,,,,245.99,,,-41.4474,-18.7577,978452.6200,,IAG-USP
9501716,,,,266.51,,,-41.4241,-18.7533,978449.2900,,IAG-USP
9501717,,,,283.67,,,-41.3791,-18.7361,978449.4800,,IAG-USP
9501718,,,,261.80,,,-41.3062,-18.7615,978459.6900,,IAG-USP
9501719,,,,339.30,,,-41.2786,-18.7932,978445.1700,,IAG-USP
9501720,,,,281.20,,,-41.2463,-18.7761,978455.6700,,IAG-USP
9501721,,,,244.65,,,-41.2168,-18.7550,978458.7000,,IAG-USP
9501722,,,,228.99,,,-41.1708,-18.7249,978460.3200,,IAG-USP
9501723,,,,245.24,,,-41.1589,-18.7589,978459.4500,,IAG-USP
9501724,,,,362.86,,,-41.1046,-18.7679,978435.2400,,IAG-USP
9501725,,,,278.79,,,-41.0477,-18.7643,978447.9000,,IAG-USP
9501726,,,,203.53,,,-41.9816,-18.7813,978472.4000,,IAG-USP
9501802,,,,215.45,,,-41.6490,-18.8616,978466.4900,,IAG-USP
9501803,,,,170.66,,,-41.6304,-18.9033,978476.3700,,IAG-USP
9501804,,,,155.02,,,-41.5971,-18.9286,978480.9500,,IAG-USP
9501805,,,,190.97,,,-41.5610,-18.9491,978470.5200,,IAG-USP
9501806,,,,133.58,,,-41.5405,-18.9802,978484.8000,,IAG-USP
9501807,,,,131.80,,,-41.5318,-18.0140,978485.0900,,IAG-USP
9501808,,,,129.37,,,-41.5190,-19.0576,978487.3400,,IAG-USP
9501809,,,,133.58,,,-41.5000,-19.1027,978487.9100,,IAG-USP
9501810,,,,124.01,,,-41.4697,-19.1389,978490.3100,,IAG-USP
9501811,,,,119.68,,,-41.4597,-19.1700,978491.8700,,IAG-USP
9501812,,,,118.53,,,-41.4252,-19.1919,978495.0100,,IAG-USP
9501813,,,,115.32,,,-41.3820,-19.2080,978493.3100,,IAG-USP
9501814,,,,112.71,,,-41.3460,-19.2351,978497.6500,,IAG-USP
9501815,,,,105.45,,,-41.3067,-19.2399,978503.7000,,IAG-USP
9501816,,,,113.58,,,-41.2834,-19.2698,978506.6100,,IAG-USP
9501817,,,,89.59,,,-41.2570,-19.3093,978513.8600,,IAG-USP
9501818,,,,121.86,,,-41.2443,-19.3450,978511.2100,,IAG-USP
9501819,,,,150.60,,,-41.2301,-19.3837,978506.3800,,IAG-USP
9501820,,,,213.35,,,-41.1803,-19.4020,978494.9300,,IAG-USP
9501821,,,,133.47,,,-41.1550,-19.4256,978513.1400,,IAG-USP
9501822,,,,118.45,,,-41.1170,-19.4505,978520.5400,,IAG-USP
9501823,,,,81.30,,,-41.0804,-19.4941,978531.5100,,IAG-USP
9501901,,,,165.21,,,-41.9469,-18.8922,978462.1600,,IAG-USP
9501902,,,,204.14,,,-41.9515,-18.9493,978462.0500,,IAG-USP
9501903,,,,181.31,,,-41.9806,-18.9762,978466.4200,,IAG-USP
9501904,,,,229.66,,,-41.9811,-18.9761,978462.4400,,IAG-USP
9501905,,,,200.66,,,-41.9985,-19.0597,978469.8300,,IAG-USP
9501906,,,,207.47,,,-42.0067,-19.0951,978472.3800,,IAG-USP
9501907,,,,218.94,,,-42.0199,-19.1412,978473.8100,,IAG-USP
9501908,,,,223.60,,,-42.0359,-19.1749,978475.9100,,IAG-USP
9501909,,,,233.42,,,-42.0528,-19.2091,978476.8600,,IAG-USP
9501910,,,,239.91,,,-42.0573,-19.2428,978478.2100,,IAG-USP
9501911,,,,300.35,,,-42.0752,-19.2897,978469.5000,,IAG-USP
9501912,,,,317.05,,,-42.0743,-19.3300,978471.0700,,IAG-USP
9501913,,,,310.57,,,-42.1059,-19.3738,978474.1900,,IAG-USP
9501914,,,,336.41,,,-42.1292,-19.4410,978472.5400,,IAG-USP
9502001,,,,524.97,,,-43.1173,-19.8601,978385.0800,,IAG-USP
9502002,,,,634.36,,,-43.1510,-19.8492,978356.3400,,IAG-USP
9502003,,,,786.88,,,-43.1891,-19.8366,978336.7700,,IAG-USP
9502004,,,,884.17,,,-43.2227,-19.8547,978349.9100,,IAG-USP
9502005,,,,750.00,,,-43.2478,-19.8486,978378.2000,,IAG-USP
9502006,,,,825.00,,,-43.2841,-19.8506,978351.3600,,IAG-USP
9502007,,,,750.00,,,-43.3222,-19.8392,978371.6900,,IAG-USP
9502008,,,,625.00,,,-43.3557,-19.8303,978394.3800,,IAG-USP
9502009,,,,641.73,,,-43.3953,-19.8165,978393.5100,,IAG-USP
9502010,,,,653.27,,,-43.4294,-19.7787,978391.8900,,IAG-USP
9502011,,,,651.37,,,-43.4743,-19.7504,978373.1400,,IAG-USP
9502012,,,,750.89,,,-43.5201,-19.7430,978355.1200,,IAG-USP
9502013,,,,940.00,,,-43.5438,-19.7347,978340.6400,,IAG-USP
9502014,,,,850.00,,,-43.5922,-19.7263,978341.9000,,IAG-USP
9502015,,,,960.00,,,-43.6348,-19.7516,978323.0000,,IAG-USP
9502016,,,,1000.00,,,-43.6771,-19.7947,978336.8000,,IAG-USP
9502017,,,,850.00,,,-43.7298,-19.7869,978358.3000,,IAG-USP
9502018,,,,930.00,,,-43.7733,-19.8091,978348.9700,,IAG-USP
9502019,,,,780.00,,,-43.8290,-19.8211,978380.5300,,IAG-USP
9502020,,,,793.52,,,-43.8862,-19.8434,978400.4200,,IAG-USP
9502101,,,,316.04,,,-42.6444,-19.5817,978424.7400,,IAG-USP
9502102,,,,298.18,,,-42.6478,-19.6192,978431.8300,,IAG-USP
9502103,,,,270.77,,,-42.6208,-19.6334,978444.9600,,IAG-USP
9502104,,,,256.18,,,-42.5894,-19.6519,978452.8200,,IAG-USP
9502105,,,,279.59,,,-42.5612,-19.6690,978452.8900,,IAG-USP
9502106,,,,238.58,,,-42.5313,-19.6860,978465.2500,,IAG-USP
9502107,,,,238.37,,,-42.5082,-19.7051,978471.5300,,IAG-USP
9502108,,,,238.60,,,-42.4841,-19.7342,978477.6900,,IAG-USP
9502109,,,,239.60,,,-42.4735,-19.7730,978483.2300,,IAG-USP
9502110,,,,234.30,,,-42.4679,-19.7481,978483.2800,,IAG-USP
9502111,,,,246.58,,,-42.4410,-19.7448,978483.2200,,IAG-USP
9502112,,,,262.45,,,-42.4289,-19.7856,978485.2200,,IAG-USP
9502113,,,,270.42,,,-42.4164,-19.8079,978487.1000,,IAG-USP
9502114,,,,328.37,,,-42.4001,-19.8314,978480.1300,,IAG-USP
9502115,,,,613.01,,,-42.3694,-19.8254,978425.3600,,IAG-USP
9502116,,,,582.86,,,-42.3351,-19.8289,978438.3600,,IAG-USP
9502117,,,,492.11,,,-42.3112,-19.8409,978458.3400,,IAG-USP
9502118,,,,550.50,,,-42.2629,-19.8327,978448.0100,,IAG-USP
9502119,,,,650.00,,,-42.2099,-19.8330,978447.6200,,IAG-USP
9502120,,,,663.12,,,-42.1859,-19.8117,978423.9300,,IAG-USP
9502121,,,,604.62,,,-42.1371,-19.7992,978440.8900,,IAG-USP
9502201,,,,680.37,,,-43.0719,-19.8765,978374.2100,,IAG-USP
9502202,,,,665.35,,,-43.0376,-19.9008,978383.2600,,IAG-USP
9502203,,,,718.41,,,-43.0033,-19.9194,978375.0800,,IAG-USP
9502204,,,,714.39,,,-42.9588,-19.9298,978376.5800,,IAG-USP
9502205,,,,722.21,,,-42.9294,-19.9540,978379.3000,,IAG-USP
9502206,,,,784.57,,,-42.8752,-19.9537,978366.2700,,IAG-USP
9502207,,,,616.26,,,-42.8279,-19.9592,978402.6200,,IAG-USP
9502208,,,,318.47,,,-42.7884,-19.9932,978459.2600,,IAG-USP
9502209,,,,278.91,,,-42.7482,-20.0130,978464.8800,,IAG-USP
9502210,,,,368.48,,,-42.7247,-20.0470,978453.1800,,IAG-USP
9502211,,,,287.22,,,-42.7045,-20.0926,978471.3200,,IAG-USP
9502212,,,,343.83,,,-42.6965,-20.1406,978467.1700,,IAG-USP
9502213,,,,377.99,,,-42.6935,-20.1856,978467.7600,,IAG-USP
9502214,,,,328.45,,,-42.6488,-20.2256,978488.2000,,IAG-USP
9502301,,,,623.60,,,-42.0217,-20.2439,978482.5700,,IAG-USP
9502302,,,,609.58,,,-41.9973,-20.2271,978481.5300,,IAG-USP
9502303,,,,519.14,,,-41.9703,-20.2025,978493.0400,,IAG-USP
9502304,,,,525.38,,,-41.9636,-20.1708,978490.1100,,IAG-USP
9502305,,,,583.61,,,-41.9696,-20.1425,978482.4800,,IAG-USP
9502306,,,,603.62,,,-41.9386,-20.1183,978469.1600,,IAG-USP
9502307,,,,501.30,,,-41.9070,-20.1082,978486.3700,,IAG-USP
9502308,,,,537.08,,,-41.8848,-20.0700,978478.7600,,IAG-USP
9502309,,,,511.71,,,-41.8710,-20.0278,978482.5900,,IAG-USP
9502310,,,,598.57,,,-41.8411,-19.9934,978466.2300,,IAG-USP
9502311,,,,584.61,,,-41.8106,-19.9763,978466.2100,,IAG-USP
9502312,,,,517.87,,,-41.7973,-19.9405,978476.2700,,IAG-USP
9502313,,,,412.03,,,-41.7554,-19.9046,978492.0500,,IAG-USP
9502314,,,,238.61,,,-41.7179,-19.8776,978522.2900,,IAG-USP
9502315,,,,238.37,,,-41.7159,-19.8291,978521.0100,,IAG-USP
9502316,,,,347.30,,,-41.7598,-19.8166,978500.9400,,IAG-USP
9502317,,,,453.39,,,-41.7820,-19.7954,978481.9300,,IAG-USP
9502318,,,,359.39,,,-41.7770,-19.7543,978501.6900,,IAG-USP
9502319,,,,326.12,,,-41.8029,-19.7236,978505.1800,,IAG-USP
9502320,,,,315.18,,,-41.8222,-19.6988,978507.3000,,IAG-USP
9502321,,,,390.35,,,-41.8584,-19.7070,978493.0400,,IAG-USP
9502322,,,,467.24,,,-41.8926,-19.7210,978478.1600,,IAG-USP
9502323,,,,503.51,,,-41.9404,-19.7243,978470.6100,,IAG-USP
9502324,,,,763.10,,,-41.9612,-19.7198,978422.8300,,IAG-USP
9502325,,,,889.38,,,-41.9985,-19.7449,978399.8600,,IAG-USP
9502326,,,,800.75,,,-42.0382,-19.7562,978415.7000,,IAG-USP
9502327,,,,841.24,,,-42.0832,-19.7633,978404.3200,,IAG-USP
9502328,,,,568.56,,,-42.1295,-19.7529,978445.4300,,IAG-USP
9502401,,,,228.14,,,-41.7215,-19.7965,978520.7400,,IAG-USP
9502402,,,,210.91,,,-41.6930,-19.7634,978520.7000,,IAG-USP
9502403,,,,233.74,,,-41.6585,-19.7407,978511.4700,,IAG-USP
9502404,,,,210.91,,,-41.6247,-19.7176,978514.0000,,IAG-USP
9502405,,,,207.18,,,-41.5897,-19.6938,978512.2800,,IAG-USP
9502406,,,,226.49,,,-41.5625,-19.6712,978506.2900,,IAG-USP
9502407,,,,198.02,,,-41.5183,-19.6684,978513.5300,,IAG-USP
9502408,,,,168.67,,,-41.4821,-19.6598,978516.6100,,IAG-USP
9502409,,,,176.23,,,-41.4401,-19.6483,978511.7700,,IAG-USP
9502410,,,,249.95,,,-41.3903,-19.6349,978496.1100,,IAG-USP
9502411,,,,202.84,,,-41.3420,-19.6482,978506.7100,,IAG-USP
9502412,,,,180.64,,,-41.3093,-19.6500,978511.2300,,IAG-USP
9502413,,,,163.74,,,-41.2700,-19.6364,978514.0400,,IAG-USP
9502414,,,,157.75,,,-41.2395,-19.6055,978514.8100,,IAG-USP
9502415,,,,140.86,,,-41.2276,-19.5665,978516.2600,,IAG-USP
9502416,,,,140.16,,,-41.1814,-19.5430,978513.8500,,IAG-USP
9502417,,,,98.96,,,-41.1271,-19.5053,978522.4300,,IAG-USP
9502502,,,,338.37,,,-42.1297,-19.4758,978471.0300,,IAG-USP
9502503,,,,407.61,,,-42.1272,-19.5270,978463.6000,,IAG-USP
9502504,,,,468.62,,,-42.1211,-19.5667,978455.6400,,IAG-USP
9502505,,,,485.61,,,-42.1143,-19.6093,978455.0800,,IAG-USP
9502506,,,,501.42,,,-42.1124,-19.6543,978455.0100,,IAG-USP
9502507,,,,528.55,,,-42.1164,-19.7002,978453.3700,,IAG-USP
9502508,,,,552.29,,,-42.1322,-19.7399,978447.7800,,IAG-USP
9502509,,,,601.22,,,-42.1395,-19.8419,978443.3900,,IAG-USP
9502510,,,,636.87,,,-42.1302,-19.8780,978440.7300,,IAG-USP
9502511,,,,663.80,,,-42.1311,-19.9163,978437.4400,,IAG-USP
9502512,,,,763.69,,,-42.1329,-19.9597,978423.2700,,IAG-USP
9502513,,,,884.33,,,-42.1434,-20.0081,978405.2300,,IAG-USP
9502514,,,,796.48,,,-42.1734,-20.0404,978419.1400,,IAG-USP
9502515,,,,862.81,,,-42.1852,-20.0681,978409.8500,,IAG-USP
9502516,,,,715.89,,,-42.1807,-20.1153,978441.6400,,IAG-USP
9502517,,,,689.20,,,-42.1868,-20.1550,978451.0100,,IAG-USP
9502518,,,,720.47,,,-42.1826,-20.1984,978451.3500,,IAG-USP
9502519,,,,770.67,,,-42.1416,-20.2504,978454.5600,,IAG-USP
9502520,,,,787.04,,,-42.1471,-20.2890,978453.8400,,IAG-USP
9502521,,,,804.54,,,-42.1491,-20.3290,978450.0700,,IAG-USP
9502522,,,,812.20,,,-42.1467,-20.3758,978451.8900,,IAG-USP
9502523,,,,820.98,,,-42.1536,-20.4172,978452.0400,,IAG-USP
9502524,,,,844.85,,,-42.1700,-20.4499,978447.7600,,IAG-USP
9502601,,,,770.25,,,-42.1849,-20.4678,978459.9600,,IAG-USP
9502602,,,,757.19,,,-42.2009,-20.5308,978464.8400,,IAG-USP
9502603,,,,778.09,,,-42.2084,-20.5740,978464.1200,,IAG-USP
9502604,,,,806.19,,,-42.2135,-20.6129,978460.7600,,IAG-USP
9502605,,,,823.72,,,-42.2411,-20.6412,978455.9100,,IAG-USP
9502606,,,,776.57,,,-42.2690,-20.6719,978469.6800,,IAG-USP
9502607,,,,701.18,,,-42.2817,-20.7126,978484.4300,,IAG-USP
9502608,,,,676.71,,,-42.2876,-20.7466,978490.3400,,IAG-USP
9502609,,,,642.60,,,-42.3043,-20.7950,978499.7800,,IAG-USP
9502610,,,,497.88,,,-42.3225,-20.8316,978528.5100,,IAG-USP
9502611,,,,384.49,,,-42.3376,-20.8813,978553.7500,,IAG-USP
9502612,,,,355.33,,,-42.3396,-20.9278,978562.3200,,IAG-USP
9502613,,,,342.01,,,-42.3513,-20.9633,978567.6300,,IAG-USP
9502701,,,,365.41,,,-42.8332,-20.9694,978539.4700,,IAG-USP
9502702,,,,382.88,,,-42.8460,-20.9297,978530.8800,,IAG-USP
9502703,,,,402.86,,,-42.7876,-20.9074,978528.9200,,IAG-USP
